count_i, smass, sfr, m_age, l_age, AV 
3127 7.179 -3.676 0.124 0.055 0.572
3128 7.269 -3.578 0.379 0.273 0.254
3129 6.979 -2.063 -0.012 -0.667 0.758
313 5.305 -4.088 0.291 -0.166 2.637
3130 7.269 -2.892 0.321 0.116 0.275
3131 7.261 -3.268 0.129 0.017 0.399
3132 7.253 -2.629 0.043 -0.157 0.497
3133 7.353 -3.585 0.254 0.145 0.139
3134 7.396 -3.684 0.228 0.146 0.312
3135 7.433 -3.778 0.332 0.247 0.313
3136 7.478 -3.931 0.373 0.292 0.233
3137 7.477 -3.541 0.048 0.003 0.963
3138 7.545 -3.800 0.421 0.355 0.239
3139 7.543 -2.768 0.462 0.315 0.299
314 5.229 -4.220 0.292 -0.155 3.972
3140 7.490 -2.985 0.354 0.209 0.152
3141 7.439 -2.142 0.450 0.020 0.343
3142 6.985 -1.362 -0.096 -0.786 0.485
3143 7.280 -2.409 0.064 -0.323 0.141
3144 7.417 -3.720 0.102 0.026 0.152
3145 7.461 -3.403 0.282 0.189 0.146
3146 7.383 -3.648 -0.072 -0.176 0.642
3147 7.445 -3.599 0.265 0.166 0.167
3148 7.442 -3.736 0.301 0.170 0.137
3149 7.436 -3.665 0.352 0.165 0.161
315 5.258 -4.167 0.288 -0.154 3.759
3150 7.406 -3.474 0.241 0.125 0.168
3151 7.449 -2.562 0.415 0.184 0.301
3152 6.697 -1.589 -0.676 -1.415 1.345
3153 7.446 -2.568 0.339 0.077 0.615
3154 7.509 -3.687 0.415 0.284 0.602
3155 6.968 -1.440 -0.118 -0.918 1.223
3156 7.398 -3.868 0.286 0.141 0.398
3157 7.374 -3.654 0.319 0.041 0.714
3158 6.956 -1.813 -0.072 -0.924 1.247
3159 7.323 -2.919 0.394 0.181 0.259
316 5.591 -3.725 0.291 -0.215 2.919
3160 7.004 -1.860 0.321 -0.408 0.338
3161 11.562 0.440 0.376 0.246 1.865
3162 7.286 -2.716 0.463 0.208 0.261
3163 7.223 -2.644 0.233 -0.061 0.833
3164 6.642 -1.646 -0.452 -1.021 0.787
3165 7.230 -3.143 0.433 0.299 0.231
3166 6.965 -2.930 -0.280 -0.583 1.100
3167 5.901 -2.740 0.011 -1.500 0.658
3168 6.452 -1.964 -0.330 -1.236 1.486
3169 6.999 -3.623 0.052 -0.031 0.647
317 5.197 -4.264 0.295 -0.125 3.998
3170 6.974 -3.729 0.072 -0.001 0.773
3171 6.978 -3.275 0.454 0.105 1.170
3172 6.523 -3.159 -0.217 -0.773 1.039
3173 5.678 -3.018 0.090 -1.442 0.172
3174 5.699 -3.019 0.099 -1.438 3.942
3175 6.979 -2.918 -0.126 -0.294 3.525
3176 6.842 -3.720 0.048 -0.018 1.181
3177 7.104 -3.821 0.481 0.429 2.458
3178 6.432 -2.067 0.085 -0.677 1.011
3179 6.821 -3.290 0.119 -0.181 2.256
318 5.561 -3.941 0.177 -0.283 0.195
3180 6.217 -2.138 -0.298 -0.846 0.350
3181 5.832 -2.833 0.102 -1.188 0.201
3182 6.332 -3.720 -0.124 -0.475 0.258
3183 6.457 -3.686 0.062 -0.063 0.478
3184 5.663 -3.299 0.191 -1.123 3.031
3185 5.545 -3.598 0.244 -0.752 0.639
3186 6.414 -3.814 0.066 -0.063 0.549
3187 5.555 -3.215 0.160 -1.353 3.974
3188 6.058 -3.920 -0.138 -0.426 0.054
3189 5.495 -3.482 0.202 -0.907 0.118
319 5.548 -3.912 0.128 -0.313 0.030
3190 5.638 -3.460 0.219 -0.990 1.678
3191 5.621 -3.309 0.225 -1.143 2.137
3192 5.615 -3.166 0.119 -0.962 0.336
3193 5.752 -2.898 0.063 -0.964 0.140
3194 6.520 -3.918 0.131 0.027 2.802
3195 6.456 -3.910 0.460 0.313 1.751
3196 6.318 -3.542 0.443 0.139 0.518
3197 6.774 -3.850 0.456 0.385 3.932
3198 6.394 -3.856 0.070 -0.044 0.790
3199 6.642 -3.874 0.474 0.359 0.977
32 5.340 -4.027 0.281 -0.218 2.466
320 5.982 -3.138 0.273 -0.274 2.850
3200 6.665 -3.780 0.064 -0.042 1.718
3201 6.608 -3.787 0.076 -0.020 1.169
3202 6.629 -3.635 0.449 0.302 0.323
3203 6.847 -3.910 0.461 0.401 3.040
3204 6.506 -3.721 -0.246 -0.428 2.179
3205 6.625 -4.098 0.480 0.416 3.986
3206 6.943 -3.693 0.462 0.384 2.206
3207 6.845 -3.720 0.450 0.365 0.559
3208 5.906 -2.698 0.004 -1.203 0.221
3209 6.728 -3.784 0.065 -0.020 1.568
321 5.493 -4.050 0.187 -0.228 0.121
3210 5.895 -2.730 0.034 -1.140 0.117
3211 5.674 -3.054 0.091 -1.381 1.829
3212 6.083 -2.681 -0.187 -1.033 0.074
3213 6.647 -3.763 0.045 -0.075 0.108
3214 6.722 -3.850 0.075 -0.006 0.595
3215 6.889 -3.762 0.458 0.387 0.157
3216 6.779 -3.435 0.061 -0.025 0.621
3217 6.422 -3.162 -0.178 -0.827 0.986
3218 6.702 -2.649 -0.018 -0.417 0.901
3219 6.969 -3.730 0.405 0.319 0.158
322 5.787 -3.706 -0.051 -0.467 0.041
3220 6.924 -3.852 0.026 -0.044 1.016
3221 7.083 -3.787 0.478 0.422 0.662
3222 7.148 -3.492 0.473 0.409 1.243
3223 7.008 -2.659 0.444 0.026 0.577
3224 6.370 -2.308 -0.165 -0.961 0.359
3225 6.987 -3.694 0.014 -0.050 0.219
3226 7.097 -3.615 0.287 0.177 0.169
3227 9.369 -1.509 -0.424 -0.506 2.139
3228 7.068 -3.519 0.051 -0.023 0.175
3229 7.234 -2.725 0.464 0.210 0.399
323 5.528 -3.760 0.273 -0.534 3.337
3230 6.558 -1.868 -0.177 -1.255 1.027
3231 7.317 -3.592 0.314 0.213 0.485
3232 7.347 -3.599 0.309 0.212 0.390
3233 6.974 -1.925 -0.380 -0.930 1.022
3234 6.645 -1.670 -0.566 -1.336 1.020
3235 7.393 -2.360 0.445 0.097 0.361
3236 7.431 -2.382 0.455 0.094 0.315
3237 7.400 -2.360 0.123 -0.032 0.582
3238 7.529 -3.570 0.415 0.326 0.406
3239 7.545 -3.490 0.409 0.334 0.415
324 5.546 -3.638 0.236 -0.626 0.283
3240 7.606 -3.610 0.468 0.411 0.189
3241 7.545 -2.930 0.395 0.265 0.306
3242 7.079 -1.654 -0.142 -0.936 1.207
3243 7.533 -2.703 0.396 0.200 0.237
3244 7.444 -2.512 0.283 0.004 0.139
3245 7.250 -1.634 0.164 -0.543 0.620
3246 7.422 -2.165 0.410 -0.050 0.225
3247 7.448 -1.796 0.400 0.079 0.244
3248 7.509 -3.572 0.315 0.230 0.211
3249 7.535 -3.898 0.359 0.301 0.198
325 5.542 -3.267 0.169 -0.827 0.058
3250 7.457 -2.762 0.331 0.127 0.180
3251 7.137 -2.015 -0.440 -0.846 0.995
3252 6.714 -1.620 -0.454 -1.323 0.945
3253 7.436 -2.643 0.402 0.100 0.314
3254 7.079 -1.873 -0.480 -0.941 1.036
3255 7.429 -3.497 0.300 0.194 0.177
3256 7.457 -3.375 0.337 0.239 0.212
3257 7.418 -2.564 0.335 0.084 0.410
3258 7.307 -2.013 0.324 -0.261 0.717
3259 7.348 -3.295 0.243 -0.138 0.851
326 5.548 -3.340 0.157 -0.886 0.112
3260 7.269 -2.657 0.048 -0.207 0.619
3261 6.668 -1.679 -0.488 -1.304 1.235
3262 7.281 -2.135 0.272 0.008 0.448
3263 7.066 -1.511 -0.120 -0.651 1.270
3264 7.373 -3.585 0.411 0.326 0.390
3265 7.331 -3.011 0.472 0.330 0.210
3266 7.298 -3.943 0.379 0.303 0.123
3267 7.303 -3.679 0.434 0.358 0.191
3268 7.267 -3.491 0.416 0.320 0.169
3269 7.116 -2.516 -0.034 -0.322 1.298
327 6.373 -3.924 -0.020 -0.264 3.611
3270 7.277 -3.934 0.469 0.434 0.394
3271 7.280 -3.711 0.480 0.422 0.796
3272 7.198 -3.716 0.469 0.404 0.400
3273 7.002 -3.472 0.080 -0.010 0.785
3274 6.996 -3.750 0.068 0.013 1.061
3275 6.679 -3.041 0.432 -0.292 0.154
3276 7.111 -3.577 0.040 -0.034 3.771
3277 5.848 -3.034 0.179 -1.243 0.634
3278 6.332 -3.144 0.375 -0.546 0.471
3279 6.890 -3.921 0.466 0.397 0.582
328 5.275 -3.976 0.270 -0.545 3.970
3280 5.794 -2.772 -0.002 -1.356 0.226
3281 5.787 -3.098 0.197 -1.245 0.687
3282 6.218 -2.256 -0.049 -1.147 1.520
3283 5.908 -2.753 0.016 -1.219 0.372
3284 6.870 -3.654 0.049 -0.021 2.138
3285 6.754 -3.900 0.459 0.384 0.350
3286 6.688 -3.682 0.037 -0.049 1.823
3287 6.396 -3.728 0.051 -0.066 0.306
3288 5.925 -2.992 0.083 -0.884 0.416
3289 5.763 -2.885 0.063 -1.128 0.223
329 5.766 -3.880 0.271 -0.057 2.714
3290 5.602 -3.416 0.216 -1.048 0.679
3291 5.768 -3.385 0.218 -0.739 0.819
3292 5.640 -3.145 0.142 -0.975 0.225
3293 5.899 -2.706 0.045 -0.978 1.782
3294 5.475 -3.329 0.157 -1.306 3.970
3295 6.025 -2.367 -0.137 -0.790 2.135
3296 6.376 -3.548 0.418 0.178 0.351
3297 6.305 -4.030 0.094 -0.021 1.993
3298 5.380 -3.681 0.247 -0.956 3.966
3299 5.972 -3.965 -0.125 -0.394 0.058
33 5.223 -4.229 0.291 -0.148 3.975
330 5.258 -4.152 0.267 -0.190 2.003
3300 6.093 -3.928 -0.154 -0.425 0.119
3301 6.545 -3.922 0.466 0.364 0.733
3302 6.140 -2.372 -0.202 -0.806 0.207
3303 6.943 -3.828 0.460 0.347 3.691
3304 6.804 -3.698 0.455 0.336 2.061
3305 6.726 -3.939 0.340 0.232 1.296
3306 5.899 -2.609 -0.116 -1.180 0.224
3307 6.834 -3.764 0.469 0.373 1.663
3308 6.616 -3.880 0.057 -0.020 0.730
3309 6.816 -3.920 0.475 0.398 0.760
331 5.563 -3.910 0.201 -0.242 0.308
3310 6.387 -2.290 -0.124 -0.557 0.132
3311 6.577 -3.663 0.012 -0.152 0.207
3312 6.675 -2.793 0.398 -0.209 2.207
3313 5.958 -2.538 -0.053 -1.183 0.179
3314 6.646 -3.675 0.087 -0.017 0.297
3315 6.619 -3.730 0.032 -0.046 0.185
3316 6.653 -3.681 0.070 -0.016 0.394
3317 6.446 -3.733 -0.291 -0.476 0.121
3318 6.799 -3.585 0.296 0.071 0.502
3319 6.887 -3.957 0.019 -0.035 1.845
332 5.248 -4.137 0.286 -0.201 0.230
3320 6.659 -3.728 -0.134 -0.350 0.225
3321 6.624 -2.116 0.243 -0.385 0.486
3322 6.130 -2.986 -0.154 -1.107 0.241
3323 7.003 -3.508 0.058 -0.001 1.290
3324 7.060 -3.912 0.428 0.344 0.367
3325 6.529 -2.846 -0.212 -0.819 0.245
3326 7.110 -3.812 0.425 0.350 0.175
3327 5.828 -2.817 0.002 -1.537 0.617
3328 6.609 -2.659 0.396 -0.609 0.363
3329 7.043 -3.530 0.005 -0.068 0.228
333 5.558 -3.935 0.154 -0.287 0.114
3330 7.196 -2.742 0.461 0.207 0.237
3331 7.242 -3.114 0.374 0.222 0.240
3332 6.582 -1.782 -0.304 -1.287 1.365
3333 6.513 -2.644 0.327 -0.946 0.411
3334 7.298 -2.637 0.341 0.074 0.302
3335 7.339 -2.353 0.429 0.034 0.312
3336 7.309 -2.145 0.435 -0.124 0.534
3337 7.405 -2.410 0.327 0.142 0.249
3338 7.446 -3.488 0.354 0.258 0.214
3339 7.436 -3.746 0.339 0.188 0.172
334 5.470 -4.053 0.164 -0.280 0.043
3340 7.499 -3.587 0.348 0.264 0.131
3341 7.580 -3.481 0.455 0.406 0.318
3342 7.568 -3.678 0.424 0.356 0.141
3343 7.629 -3.767 0.425 0.366 0.409
3344 7.532 -3.540 0.253 0.164 0.205
3345 7.528 -3.233 0.264 0.162 0.199
3346 7.503 -3.699 0.135 0.071 0.302
3347 7.479 -2.886 0.208 0.082 0.191
3348 7.453 -3.247 0.055 -0.082 0.578
3349 7.305 -1.590 0.003 -0.375 0.644
335 5.443 -3.888 0.253 -0.396 2.060
3350 7.478 -2.231 0.453 0.074 0.213
3351 7.498 -3.529 0.279 0.186 0.225
3352 7.456 -3.827 0.184 0.111 0.193
3353 7.160 -1.807 0.026 -0.680 0.646
3354 7.316 -2.802 -0.067 -0.315 0.379
3355 7.495 -3.118 0.407 0.228 0.269
3356 8.618 -0.336 0.199 -1.247 2.970
3357 7.382 -2.219 0.361 -0.098 0.169
3358 7.420 -3.562 0.144 0.077 0.362
3359 7.489 -3.577 0.356 0.273 0.153
336 5.423 -3.610 0.213 -0.550 0.041
3360 7.003 -1.519 0.018 -0.902 0.984
3361 6.686 -1.643 -0.454 -1.310 1.147
3362 6.886 -1.446 -0.189 -0.876 0.713
3363 7.472 -3.879 0.434 0.391 0.128
3364 7.476 -3.543 0.467 0.404 0.316
3365 7.334 -3.603 0.247 0.132 0.201
3366 7.389 -3.604 0.344 0.202 0.343
3367 7.383 -3.526 0.319 0.242 0.175
3368 7.302 -3.807 0.242 0.162 0.146
3369 6.907 -1.499 -0.248 -0.744 0.826
337 5.737 -3.911 0.080 -0.297 0.580
3370 7.225 -3.504 0.016 -0.018 0.391
3371 7.180 -3.399 0.181 -0.207 0.879
3372 6.947 -2.785 -0.020 -0.578 0.870
3373 7.304 -3.764 0.476 0.439 0.309
3374 7.195 -3.813 0.006 -0.028 1.155
3375 7.239 -3.699 0.488 0.434 0.379
3376 7.190 -3.319 0.459 0.361 0.814
3377 6.741 -3.120 -0.284 -0.774 1.377
3378 6.807 -3.141 -0.305 -0.626 1.500
3379 6.968 -3.857 0.040 -0.038 1.239
338 5.755 -3.958 0.129 -0.211 0.108
3380 6.889 -3.082 0.434 0.166 0.143
3381 5.837 -3.001 0.124 -1.270 0.930
3382 5.991 -2.688 -0.036 -1.212 0.505
3383 6.814 -3.434 0.403 0.277 0.417
3384 6.653 -2.930 0.351 -0.096 0.266
3385 6.366 -3.424 -0.186 -0.685 0.523
3386 6.814 -3.982 0.430 0.348 0.127
3387 6.286 -2.554 0.238 -0.638 0.396
3388 6.649 -3.923 0.280 0.166 0.164
3389 6.742 -3.813 0.455 0.368 1.384
339 5.496 -3.419 0.208 -0.661 0.167
3390 6.627 -3.881 0.470 0.360 0.632
3391 5.648 -3.399 0.217 -0.991 0.228
3392 5.729 -3.278 0.235 -1.046 1.777
3393 5.770 -3.456 0.294 -0.739 0.291
3394 6.187 -3.575 0.285 -0.041 0.245
3395 5.761 -2.926 0.055 -0.898 0.305
3396 5.700 -2.937 0.017 -0.971 0.314
3397 6.319 -3.869 0.107 -0.029 1.709
3398 6.205 -2.578 -0.030 -0.463 1.609
3399 6.106 -3.919 -0.120 -0.403 0.068
34 5.430 -4.089 0.168 -0.284 0.029
340 5.636 -3.242 0.182 -0.662 0.295
3400 5.608 -3.655 0.287 -0.363 0.506
3401 5.692 -4.085 0.069 -0.299 0.063
3402 6.200 -3.776 0.101 -0.077 0.425
3403 6.100 -3.677 -0.146 -0.534 0.206
3404 6.489 -3.942 0.439 0.319 0.180
3405 6.113 -3.334 0.230 -0.653 0.544
3406 6.608 -3.685 0.323 0.172 0.239
3407 6.295 -2.313 -0.079 -0.571 0.523
3408 5.776 -3.237 0.200 -1.084 0.860
3409 6.496 -2.273 -0.051 -0.452 1.300
341 5.525 -3.425 0.205 -0.749 0.256
3410 6.643 -3.687 0.033 -0.058 0.626
3411 6.559 -3.880 0.039 -0.045 0.183
3412 6.227 -2.194 -0.182 -0.717 0.126
3413 6.655 -3.853 0.028 -0.086 0.109
3414 6.903 -3.651 0.455 0.363 1.478
3415 6.842 -4.042 0.469 0.419 0.682
3416 6.515 -3.859 -0.112 -0.325 0.112
3417 6.609 -3.767 0.067 -0.025 0.205
3418 6.009 -3.133 0.246 -0.778 0.496
3419 6.639 -3.705 0.083 -0.026 0.400
342 5.833 -3.907 -0.036 -0.382 0.054
3420 6.796 -3.778 0.467 0.399 0.161
3421 6.887 -3.435 0.452 0.325 0.747
3422 6.859 -3.955 0.297 0.192 0.166
3423 6.639 -3.032 0.074 -0.338 0.490
3424 6.875 -2.602 0.434 -0.110 0.900
3425 5.789 -2.847 0.085 -1.492 1.929
3426 7.119 -3.800 0.469 0.409 1.162
3427 7.147 -3.582 0.466 0.394 0.637
3428 6.158 -2.858 0.238 -1.118 0.698
3429 7.018 -2.556 0.425 -0.050 0.256
343 5.864 -3.944 0.019 -0.339 0.173
3430 7.124 -3.524 0.029 -0.038 0.808
3431 7.246 -3.617 0.467 0.407 0.364
3432 7.205 -2.668 0.459 0.186 0.663
3433 7.310 -3.510 0.391 0.313 0.279
3434 7.283 -3.641 0.293 0.209 0.135
3435 6.842 -1.867 -0.075 -0.962 1.111
3436 7.380 -2.663 0.463 0.250 0.413
3437 7.137 -2.039 -0.048 -0.610 0.842
3438 7.456 -3.202 0.410 0.324 0.246
3439 7.477 -3.625 0.370 0.300 0.197
344 5.770 -3.386 0.250 -0.413 0.592
3440 7.492 -3.149 0.338 0.106 0.645
3441 7.381 -3.770 0.033 -0.018 0.390
3442 7.485 -3.296 0.376 0.285 0.347
3443 7.592 -3.202 0.460 0.394 0.147
3444 7.634 -3.540 0.467 0.428 0.177
3445 7.596 -3.767 0.359 0.284 0.232
3446 7.657 -3.770 0.450 0.397 0.111
3447 6.681 -2.290 -0.158 -1.306 0.507
3448 7.545 -3.494 0.280 0.184 0.166
3449 7.431 -1.838 -0.022 -0.246 0.504
345 5.540 -3.505 0.225 -0.525 0.585
3450 7.537 -3.035 0.293 0.189 0.244
3451 7.466 -2.367 0.271 -0.015 0.285
3452 7.493 -2.663 0.287 0.137 0.129
3453 7.474 -1.872 0.407 0.078 0.174
3454 7.384 -2.238 0.311 -0.159 0.315
3455 7.255 -1.905 0.050 -0.487 0.434
3456 6.716 -1.594 -0.659 -1.391 0.974
3457 7.348 -2.837 0.139 -0.262 0.654
3458 7.459 -2.335 0.346 0.104 0.274
3459 7.447 -3.586 0.234 0.119 0.374
346 5.500 -3.608 0.237 -0.730 0.368
3460 7.434 -2.360 0.451 0.090 0.251
3461 7.425 -2.476 0.432 0.092 0.174
3462 7.430 -3.291 0.254 0.140 0.214
3463 7.391 -3.093 0.222 0.073 0.319
3464 7.258 -2.876 0.006 -0.361 0.798
3465 7.188 -1.614 0.275 -0.369 0.556
3466 7.308 -3.241 0.035 -0.140 0.599
3467 7.405 -3.657 0.311 0.214 0.302
3468 7.386 -3.825 0.329 0.243 0.161
3469 7.371 -2.763 0.336 0.118 0.251
347 5.423 -3.593 0.209 -0.549 0.051
3470 7.387 -3.624 0.321 0.223 0.208
3471 7.340 -2.382 0.449 0.057 0.264
3472 7.327 -3.661 0.371 0.165 0.290
3473 7.276 -3.932 0.200 0.108 0.269
3474 7.293 -3.698 0.285 0.119 0.629
3475 7.331 -3.832 0.467 0.432 0.178
3476 7.305 -3.680 0.456 0.392 0.601
3477 7.199 -3.842 0.357 0.273 0.294
3478 7.086 -2.564 0.014 -0.295 1.480
3479 7.288 -3.625 0.471 0.408 1.357
348 5.564 -3.518 0.196 -0.936 2.101
3480 7.043 -3.399 0.029 -0.171 1.174
3481 6.854 -3.309 -0.309 -0.584 1.270
3482 6.695 -3.091 0.241 -0.462 0.407
3483 6.883 -3.906 0.027 -0.039 0.630
3484 6.835 -2.434 0.397 0.035 0.225
3485 6.803 -3.511 0.036 -0.042 0.813
3486 6.360 -2.675 0.350 -0.631 0.615
3487 6.729 -3.105 0.430 0.097 0.496
3488 6.048 -3.235 0.002 -0.968 0.272
3489 6.772 -3.788 0.312 0.182 0.344
349 5.402 -3.739 0.240 -0.838 1.166
3490 6.846 -3.631 0.456 0.347 0.409
3491 6.803 -3.791 0.457 0.371 0.633
3492 6.370 -3.919 -0.140 -0.370 0.074
3493 6.787 -3.575 0.052 -0.053 3.233
3494 6.425 -3.644 0.086 -0.054 0.510
3495 6.596 -3.811 0.072 -0.032 2.588
3496 6.282 -3.742 -0.188 -0.463 1.352
3497 6.180 -3.741 0.092 -0.127 0.161
3498 5.884 -2.626 -0.024 -0.650 0.164
3499 5.620 -3.061 0.090 -0.954 0.124
35 5.199 -4.264 0.311 -0.119 3.999
350 5.221 -4.225 0.290 -0.148 3.971
3500 5.822 -2.767 0.088 -0.694 0.131
3501 6.300 -3.173 0.043 -0.203 1.378
3502 5.978 -2.645 0.038 -0.551 0.098
3503 6.180 -4.076 0.076 -0.058 0.075
3504 6.036 -3.771 -0.068 -0.503 0.188
3505 5.702 -3.331 0.176 -0.945 0.302
3506 6.520 -3.531 0.446 0.242 0.571
3507 5.558 -3.300 0.157 -1.238 1.062
3508 6.531 -3.581 0.420 0.130 0.554
3509 5.570 -3.276 0.129 -1.272 1.124
351 5.199 -4.266 0.281 -0.138 4.000
3510 5.737 -3.042 0.140 -1.366 3.787
3511 6.588 -2.178 0.120 -0.486 2.609
3512 6.562 -2.475 0.334 -0.103 0.114
3513 6.638 -3.874 0.056 -0.032 0.345
3514 6.502 -3.163 0.163 -0.187 0.176
3515 6.598 -3.789 -0.014 -0.127 0.116
3516 6.544 -2.704 0.249 -0.383 0.315
3517 6.475 -3.242 0.067 -0.487 0.536
3518 6.923 -3.538 0.451 0.342 1.164
3519 6.839 -3.710 0.430 0.322 0.341
352 6.034 -2.742 0.026 -0.450 3.085
3520 6.667 -3.819 0.048 -0.024 0.159
3521 6.581 -3.779 -0.190 -0.360 0.113
3522 6.716 -3.890 0.040 -0.042 0.101
3523 6.707 -3.749 0.018 -0.079 0.230
3524 6.756 -3.733 0.045 -0.085 0.076
3525 6.789 -3.693 0.066 -0.019 0.568
3526 6.150 -2.856 0.269 -0.973 0.452
3527 7.098 -3.699 0.060 -0.004 2.879
3528 5.888 -2.905 0.151 -1.321 0.872
3529 7.214 -3.597 0.010 -0.035 3.034
353 5.711 -2.890 0.085 -0.571 0.283
3530 7.147 -3.567 0.467 0.387 0.395
3531 5.852 -2.788 0.013 -1.528 0.546
3532 6.975 -2.638 0.112 -0.258 0.141
3533 7.126 -3.642 0.032 -0.030 0.416
3534 7.191 -3.679 0.265 0.161 0.249
3535 7.046 -2.392 -0.006 -0.422 0.561
3536 7.378 -3.771 0.438 0.375 0.164
3537 7.302 -3.708 0.249 0.148 0.180
3538 6.814 -2.366 -0.021 -0.893 0.604
3539 7.357 -2.061 0.397 0.112 0.326
354 5.389 -4.058 0.225 -0.220 0.091
3540 7.284 -2.603 0.213 -0.154 0.506
3541 7.323 -2.171 0.011 -0.355 0.822
3542 7.414 -2.660 0.026 -0.061 0.519
3543 7.461 -3.390 0.042 -0.008 0.585
3544 7.453 -3.511 0.030 -0.024 0.554
3545 7.548 -3.149 0.362 0.267 0.414
3546 7.422 -2.074 -0.016 -0.377 1.085
3547 7.624 -3.704 0.420 0.364 0.200
3548 7.555 -3.341 0.271 0.095 0.372
3549 7.641 -3.149 0.429 0.324 0.178
355 6.016 -4.000 0.136 -0.032 2.030
3550 7.538 -1.673 0.290 -0.038 0.692
3551 7.497 -1.803 0.225 -0.052 0.508
3552 7.613 -3.504 0.403 0.318 0.139
3553 7.800 -1.280 -0.052 -0.843 3.206
3554 7.515 -3.508 0.240 0.136 0.173
3555 7.515 -2.455 0.319 0.115 0.283
3556 7.522 -3.059 0.343 0.207 0.111
3557 7.702 -2.069 0.445 0.066 0.742
3558 7.134 -1.700 0.299 -0.682 0.688
3559 6.554 -1.826 -0.554 -1.490 0.662
356 5.992 -3.821 0.214 -0.043 0.295
3560 7.255 -1.781 0.272 -0.567 0.938
3561 7.187 -1.333 0.168 -0.610 0.969
3562 7.414 -2.311 0.329 -0.181 0.616
3563 7.512 -3.489 0.346 0.107 0.448
3564 7.373 -3.207 -0.079 -0.261 0.722
3565 7.488 -3.744 0.342 0.252 0.182
3566 7.378 -1.847 0.321 -0.048 0.495
3567 7.368 -2.277 0.401 -0.033 0.277
3568 7.421 -2.818 0.431 0.220 0.280
3569 7.440 -3.677 0.027 -0.020 1.166
357 5.674 -3.659 0.055 -0.485 0.031
3570 7.365 -3.372 0.013 -0.028 0.578
3571 7.297 -2.215 0.066 -0.163 0.480
3572 7.329 -3.710 0.011 -0.042 0.225
3573 7.123 -1.538 0.063 -0.463 0.171
3574 6.708 -1.636 -0.253 -1.094 0.269
3575 6.952 -1.996 0.199 -0.679 0.603
3576 7.266 -3.379 0.045 -0.025 0.407
3577 7.364 -3.640 0.450 0.393 0.109
3578 7.306 -3.645 0.346 0.249 0.243
3579 7.301 -3.760 0.366 0.277 0.486
358 5.575 -3.202 0.044 -0.799 0.038
3580 6.526 -1.852 -0.361 -1.266 0.997
3581 6.118 -2.665 0.177 -1.325 1.486
3582 7.262 -3.780 0.468 0.413 0.251
3583 7.096 -3.611 0.052 -0.017 0.962
3584 6.833 -3.163 -0.323 -0.665 1.589
3585 6.418 -2.904 -0.282 -1.021 0.922
3586 7.089 -3.527 0.447 0.378 0.832
3587 6.842 -3.507 0.081 -0.030 0.625
3588 6.630 -3.333 0.039 -0.289 0.524
3589 5.923 -2.833 0.079 -1.172 0.310
359 5.481 -3.597 0.208 -0.789 0.243
3590 6.488 -2.391 0.021 -1.207 2.458
3591 5.974 -2.620 -0.041 -1.169 0.271
3592 6.628 -3.621 0.088 -0.029 0.290
3593 6.401 -2.206 0.214 -0.453 0.171
3594 5.855 -3.014 0.215 -1.007 0.169
3595 5.714 -3.177 0.115 -1.271 1.940
3596 6.681 -3.974 0.472 0.388 0.323
3597 5.640 -3.302 0.160 -1.168 0.165
3598 5.777 -3.124 0.094 -1.118 1.382
3599 6.379 -3.987 0.083 -0.024 0.192
36 5.352 -4.072 0.240 -0.227 0.055
360 5.366 -3.812 0.241 -0.755 0.168
3600 6.681 -3.823 0.473 0.361 3.164
3601 5.688 -3.032 0.075 -0.973 0.176
3602 5.700 -3.852 0.119 -0.299 0.077
3603 5.693 -3.883 0.236 -0.259 0.863
3604 5.595 -3.489 0.206 -0.952 3.304
3605 6.023 -3.222 0.187 -0.382 0.240
3606 5.946 -3.821 -0.038 -0.368 0.279
3607 5.718 -3.480 0.183 -0.706 1.234
3608 6.326 -3.762 0.320 0.105 0.499
3609 5.670 -3.330 0.195 -1.049 0.815
361 6.052 -3.850 0.165 -0.068 1.621
3610 5.708 -3.264 0.195 -1.144 1.380
3611 6.565 -3.712 0.428 0.259 0.459
3612 5.807 -3.149 0.178 -0.980 0.370
3613 7.916 -2.777 0.288 0.099 1.736
3614 6.593 -3.791 0.078 -0.035 0.383
3615 6.705 -3.941 0.313 0.184 0.238
3616 6.649 -3.531 0.292 -0.023 0.355
3617 5.781 -2.923 0.083 -1.205 0.366
3618 6.742 -3.591 -0.000 -0.083 1.297
3619 6.689 -3.824 0.027 -0.049 0.109
362 5.547 -3.305 0.153 -0.879 1.914
3620 5.943 -2.546 -0.062 -1.275 0.269
3621 6.786 -3.771 0.097 -0.013 0.120
3622 6.187 -2.296 -0.030 -1.106 0.927
3623 6.703 -3.940 0.027 -0.055 0.193
3624 6.516 -2.209 -0.128 -0.541 0.154
3625 6.645 -3.637 -0.104 -0.295 0.204
3626 6.657 -3.785 -0.105 -0.273 0.169
3627 6.574 -2.624 0.286 -0.455 0.399
3628 6.856 -3.821 0.041 -0.032 0.507
3629 6.879 -3.544 0.018 -0.053 0.507
363 5.626 -3.161 0.162 -0.773 0.098
3630 6.177 -2.212 -0.324 -1.278 0.216
3631 5.868 -2.874 0.024 -1.431 1.213
3632 7.044 -3.681 0.181 0.089 0.362
3633 7.197 -3.858 0.431 0.375 0.103
3634 7.109 -3.291 0.235 0.063 0.462
3635 7.080 -2.550 0.439 -0.091 0.465
