# id  z  ra  dec  fix_sersic_n  sersic_n_fitted  sersic_re_fitted  sersic_n_corrected  sersic_re_corrected host_mag_g host_mag_r host_mag_i host_mag_z host_mag_y  ps_mag_g ps_mag_r ps_mag_i ps_mag_z ps_mag_y decomposition_chisq  stellar_mass  sed_chisq  logMBH  logMBH_err
235447.19+021505.9 0.784 358.69665 2.2516644 false 2.27 0.614 2.314 0.663 26.5758139149 22.671229541 21.6503258872 21.3034474835 21.1846469895 20.1582221196 20.1120533378 20.245344231 19.9688614106 20.2008453629 1.29 10.493170337 0.00161916692896 8.91843905336 0.197511517623
235448.29+002733.5 0.797 358.70124 0.45933558 false 2.609 0.946 2.761 1.103 23.8521506039 22.6975149984 21.8345393901 21.3564275905 20.9104448061 22.3611263996 22.1971369483 22.2057768219 21.7007140938 21.7930724669 2.3 10.7821009872 0.421977513283 8.46051663098 0.194052040837
235454.99+004019.9 0.654 358.72918 0.67220775 false 3.162 0.1 4.761 0.105 24.279216711 24.0164231907 22.0332497696 22.6229578934 22.0833904613 22.3795426081 22.0086551521 22.9421870287 22.0639740978 22.0752726168 0.98 10.0502951782 3.34528740299 7.30546260556 0.750226467375
235457.09+004219.9 0.27 358.73789 0.70555009 false 3.644 2.25 3.77 2.282 18.7158775895 17.8244482398 17.1793022002 17.025939469 17.009694588 17.9621599692 18.2623205802 18.4776139091 18.4600539725 18.31445096 41.69 11.1012329199 0.204949387509 8.19453475833 0.195398662953
235501.44+001935.3 0.46 358.75602 0.32649543 false 1.806 0.245 2.308 0.186 23.3654814738 22.2544215387 21.5788373193 21.4423769598 21.210698483 21.7493407956 21.8771294507 22.0039265995 21.7902853438 20.9777811723 0.98 9.8795969657 0.0545807449154 7.41754427822 0.286081668374
235501.64+014451.3 0.962 358.75685 1.7475954 false 0.681 0.539 0.605 0.66 25.0571582187 24.5267092375 23.3342770897 22.3861542114 22.5198791974 21.8205894586 21.731178031 21.7612397498 22.0127340689 21.425533109 1.0 10.2742795773 0.701668768622 8.37350218017 0.188305349619
235507.92+012105.9 0.424 358.78304 1.3516582 false 1.804 0.519 1.849 0.515 20.9418156664 19.772958584 19.3063222347 19.0414587942 18.7818430476 19.3482384051 19.0660430454 18.9927620617 18.666063445 18.2733038155 2.32 10.7501624316 0.020411547882 7.6325490388 0.234640556721
235512.12-012351.3 0.986 358.80053 -1.3976111 true 0.3 0.593 0.7 0.57 24.3599306048 24.5959727298 22.9204777253 21.6893835716 20.3491243061 19.6642059352 19.3865477979 19.6013268206 19.5544973333 19.685756962 0.96 11.7892599938 10.6071812763 8.38129392625 0.135576512126
235517.28+013035.4 0.759 358.82203 1.5098371 true 6.713 0.581 2.0 0.564 22.5427081882 21.4399694536 20.462140479 20.037797326 19.972855094 21.0311695134 20.8863203221 21.3725479823 20.910838915 21.2427501379 1.2 10.9645520826 0.0793255412483 8.89435739489 0.252821782256
235519.05+012722.1 0.952 358.82939 1.4561588 false 0.559 0.545 0.612 0.577 23.6746760938 23.2958918843 22.4906575121 21.9349238742 21.9126872422 20.9334900849 20.6728909594 20.9937490159 20.8439750543 20.5932093903 1.07 10.1289237198 0.0764481109725 8.19712422018 0.144615701012
235521.77+010848.1 0.748 358.84074 1.1467012 false 4.385 0.505 5.58 0.495 23.478806487 22.2695825523 20.9301209032 20.2709062676 20.4049255999 20.7237011461 20.8158629596 21.0459444655 21.0694281497 20.9042217588 1.04 10.9899045471 0.425758760769 8.93591277733 0.382981258128
235521.82-010952.2 0.6 358.84092 -1.1645193 false 0.612 0.789 0.582 0.81 22.6276315547 21.7848482369 20.932506665 20.5597285276 20.4200545237 20.0057840128 20.0379630401 19.9754578786 20.0935192592 19.8182868373 1.75 10.5738580875 0.0410872151778 7.78103572503 0.0962610562983
235523.86-004543.2 0.536 358.84943 -0.76202846 false 1.914 0.684 1.901 0.694 21.6225105675 20.6517137031 20.0946864876 19.814585765 19.6049456203 22.480942599 22.7098246174 22.2654430756 22.1968635828 21.2636415544 1.06 10.5988504493 0.00664196036606 8.13903759358 0.420789718835
235527.44-004929.1 0.872 358.86435 -0.82477407 false 0.705 0.827 0.699 0.844 21.8051819462 22.1821774468 21.0976743296 20.8321160068 20.6662530218 20.7032447665 20.497711991 20.7622566865 20.3910155018 20.4951622157 1.36 10.5458907007 1.15888683399 8.72403416319 0.0583738214429
235533.42-002812.2 0.801 358.88926 -0.47005828 false 6.368 0.909 6.811 1.159 25.0660823777 22.1991567778 20.766529162 19.9010676482 20.3260593404 19.7258625891 19.8056878545 20.108154963 20.036408461 20.0616912671 1.56 11.6222666983 3.0650440404 8.84988025002 0.0546303056174
235535.18-001516.5 0.714 358.89661 -0.25458411 false 1.269 0.966 1.272 0.983 22.587636574 21.5859619183 20.4992452804 20.1120914956 19.7713988965 19.9583099004 20.0093431933 20.0560813602 19.7072423438 20.1521395813 1.23 11.1410002682 0.0155874732517 8.58794758637 0.0727311913675
235537.85+002536.7 0.907 358.90775 0.42686736 true 6.998 0.282 2.0 0.328 26.0727924581 22.9848800214 21.9674010819 21.1897055934 21.2557956494 20.7299793684 20.8075986599 21.144585059 21.2425987985 21.0388073225 0.97 10.909939531 1.49155618752 8.65108792854 0.0295107371416
235538.41+020624.3 0.434 358.91008 2.1067608 false 2.136 0.416 2.34 0.415 22.3002685054 21.1515403574 20.434118281 20.1219042732 19.9513935292 20.8052298444 21.0166192601 20.6076645477 20.7689372181 19.9578165382 1.24 10.4682019072 0.0331918517346 8.33064972725 0.197159229179
235544.47-001936.7 0.643 358.93529 -0.32687386 false 2.881 1.02 2.994 1.054 22.982462139 21.6815252173 20.6584871201 20.276192887 20.0080318358 21.5247873476 21.4782450939 21.3590055028 21.5048357146 21.2813018817 1.55 10.937476782 0.00871784825789 7.60142201036 0.193416245591
235545.06+001745.0 0.911 358.93779 0.29583465 false 0.412 0.46 0.409 0.473 24.621656203 23.5537781299 22.5467068248 22.0089397401 21.8317647842 22.3199882989 22.1180552052 22.0066432735 21.7697869347 21.6149220106 0.99 10.5763195799 0.0558583540549 8.07620893362 0.2468565055
235545.51+004923.1 0.557 358.93965 0.82309001 false 2.133 1.107 2.134 1.124 21.312862668 20.1210094031 19.3719749037 19.0080822553 18.8138814091 18.5735678646 18.8879043807 18.7992832644 18.9636745115 18.4446137335 2.51 11.1754249938 0.0070915449448 8.72429774051 0.05026326323
235546.46+024208.7 0.419 358.94359 2.7024187 true 0.4 0.651 0.7 0.651 23.4701094052 22.4987571834 21.6190803605 21.3807786233 21.4178589936 19.787780878 19.6708507131 19.7238739029 19.5097599898 19.4041968546 1.14 9.84919785059 0.625122097606 7.33447125635 0.191392212709
235601.95-010612.7 0.803 359.00814 -1.103548 true 0.3 0.699 0.7 0.734 24.9734107493 23.1345690792 21.7727067879 21.2867088311 21.0829530534 20.9915251488 20.8027472368 20.6946036939 20.316507629 20.5742878627 1.08 10.7387207389 0.0169194067408 8.1057513899 0.0742922143594
235602.15+022745.5 0.551 359.00899 2.4626631 false 0.667 0.663 0.567 0.772 24.7126883795 23.5502412314 22.9486449004 22.7458857878 22.350203787 21.5600107406 21.3493861298 21.2400076831 21.1690755616 20.8669564982 1.0 9.60425444001 0.128113917241 6.60147249616 1.37605578533
235603.10+013702.1 0.583 359.01293 1.6172718 false 1.071 0.993 1.042 1.035 22.8283131775 21.4684258326 20.6714943248 20.2770964878 20.088524882 20.3983691538 20.5057072014 20.0309379766 20.0621521743 19.9410764389 1.3 10.7487345859 0.0348580441918 8.69372493279 0.0931847609021
235604.65-003833.2 0.717 359.0194 -0.6425715 false 0.656 0.405 0.78 0.4 23.406297434 22.1265737816 21.1858465961 20.8266601923 20.7122270415 22.2860881303 22.2193518375 21.9839632649 21.621820593 21.5350120153 1.07 10.7012140594 0.0691798467168 8.29204064078 0.283770021928
235604.83-005816.5 0.281 359.02013 -0.97126292 false 2.955 0.316 3.616 0.233 23.9313116413 21.9630163448 21.3948023472 21.1381648191 21.0012829662 22.4274485378 22.221746346 21.734157222 21.5669833224 21.3386932857 0.96 10.0238953404 0.452835539401 8.06221282763 0.523467948888
235613.54-004120.0 0.536 359.05642 -0.68890166 false 3.516 1.67 3.48 1.829 22.7849966444 21.4389652011 20.5801678805 20.3706592456 20.0951691334 20.2291538679 20.2255895036 20.2848378082 20.1434345829 19.5947624185 1.23 10.6399915407 0.058749947599 8.68469144681 0.24478448776
235614.59-005921.8 0.408 359.06084 -0.98940654 false 2.049 0.867 2.016 0.903 22.7958569076 21.5866591488 21.0278472879 20.6541533033 21.0552506969 20.5141816349 20.4345444334 20.3470850838 19.6427610302 19.6831589347 1.1 9.79765943852 0.822567842854 8.1430302606 0.183125905627
235618.67+000431.8 0.9 359.07782 0.075523827 false 3.359 0.114 4.331 0.083 inf 23.664116979 21.9698693605 21.1656867621 21.2233622894 20.7476293078 20.5812225026 20.4894915863 20.4019090022 20.2722697347 1.23 11.1714755444 0.262505352431 7.88694328774 0.0906285811889
235621.21+022838.1 0.865 359.08841 2.4772703 false 2.902 0.893 3.262 1.027 25.05824704 22.845089882 21.1637751479 20.6991383972 21.4473777208 20.13807682 20.1435268856 20.2432345213 20.1917262142 19.9615919892 1.3 10.6982916626 4.42232901723 8.3268101608 0.118694249427
235624.90-004841.9 0.977 359.10378 -0.811636 false 2.496 1.317 2.993 1.696 23.6798158637 22.6304221537 21.7644862266 21.1649418384 20.8509459043 20.4905860336 20.3519118997 20.7463316634 20.5249697066 20.5225055316 1.14 10.935262072 0.0175197989554 8.56639977266 0.199429415595
235632.01+000551.9 0.989 359.13341 0.097777223 false 1.794 0.431 2.018 0.48 23.3206342288 23.8023162761 22.5512793378 21.9733704248 21.766261928 20.9461547008 20.7348981873 21.0096062866 21.0142605071 20.8874225193 1.01 10.4781958854 2.05806283004 8.60298812799 0.15274695856
235639.54+013034.0 0.84 359.16478 1.5094691 false 1.743 0.777 1.726 0.797 22.7561202711 21.8002749624 20.4983081642 19.9451408012 19.7947421737 21.4632082028 21.5758800307 21.5313533142 21.0479438929 21.1129240455 1.19 11.3800400371 0.0175190516716 8.36775874691 0.0187743615599
235640.28+014402.6 0.246 359.16787 1.7340824 false 1.307 0.577 1.282 0.58 21.361360412 20.5301083524 20.1149801149 19.795743964 19.5712386612 19.3940574438 19.2210372764 18.9478353196 19.1974134222 18.9984810617 13.29 9.9277344899 0.0391447803582 7.05246628413 0.281082241006
235643.06+015006.3 0.938 359.17945 1.8351052 false 3.278 0.446 4.667 0.54 24.1861341908 23.5203255607 22.2437145869 21.5086131272 21.4210138559 20.9519947558 20.461611217 20.3132374406 20.1838116018 19.784220264 1.07 10.7165431689 0.288876044869 8.65205510679 0.224345175563
235643.35+001428.0 0.613 359.18064 0.24114531 false 0.996 1.1 1.014 1.116 22.4511895139 21.2702409549 20.5378636239 20.1591302739 19.9561758184 19.7118579854 19.9742439256 19.8565390815 20.1501676995 19.889689677 2.47 10.8059454423 0.042046857304 8.95335134804 0.178781334633
235645.71-010801.8 0.699 359.19049 -1.133856 false 0.964 0.37 0.911 0.357 23.2273298875 21.9248067923 20.942286907 19.9125248409 20.4624539448 20.5729540683 20.3967783676 20.5186449172 24.5468129182 20.412256161 1.04 10.832798209 1.68606754789 8.31568631969 0.142387444167
235646.74+013032.5 0.63 359.19477 1.5090505 false 0.99 0.771 1.112 1.001 25.2685435943 23.8422123095 23.2345833374 23.0519705494 22.5221599355 20.1264999195 19.9619059574 19.9635121034 20.016383192 19.8317217442 1.22 9.72628889801 0.516763787582 8.01312868666 0.156095241839
235650.33+013638.5 0.714 359.20971 1.6106968 false 0.405 0.581 0.347 0.625 24.4333604653 23.5267303209 22.2329641671 21.7486514885 21.9255567361 20.4026542628 19.8862053454 19.5205309091 19.3676181277 19.4469585082 1.3 10.2842600964 0.611229416169 8.17491933915 0.276972202039
235652.70+015147.2 0.734 359.21961 1.8631357 false 2.472 0.306 2.857 0.235 23.7548878935 22.6152958068 21.5167570793 21.1636645785 20.8602472009 21.4873140473 21.6342069431 21.6926099847 21.651175945 21.7991013008 1.0 10.7192821862 0.0366032226437 8.46767141018 0.348646332003
235653.87-010731.5 0.601 359.22449 -1.125426 false 2.732 0.351 3.215 0.33 22.6517219634 21.7830419017 20.7999359066 19.8511605797 20.489008219 20.6550117631 20.5724029339 20.3703808706 22.8723867653 20.1951171023 1.26 10.643428262 1.81029485652 7.92179641704 0.272286238419
235653.93+010735.2 0.719 359.22474 1.1264529 false 1.367 1.06 1.393 1.116 22.7757957183 21.4969511344 20.8528390541 20.4362198574 20.3995942323 19.9489642903 19.9915706234 19.7472659437 19.6717991165 19.7180477231 1.53 10.7648834033 0.330469926048 9.23004544005 0.337208686055
235700.83+000556.2 0.897 359.25347 0.098960037 false 1.92 0.22 2.218 0.164 23.4532940626 22.2690677315 20.9732930635 20.3856168296 20.0858118523 21.8588050842 21.5362296053 21.3711416945 21.1627703854 21.08799892 1.03 11.3533102302 0.0313764267608 8.87423180319 0.376148332947
235702.23+021412.0 0.895 359.25933 2.2366671 false 3.048 0.768 3.237 0.876 22.7612082529 22.2430624768 21.3062864002 21.0189127728 20.9032842533 19.8792546526 19.7986248038 20.0278069143 19.8802990475 19.914364811 1.29 10.5168338349 0.00953903607132 8.04338046675 0.138773407597
235702.25+020124.0 0.412 359.25939 2.0233506 false 1.124 0.913 1.115 0.919 21.8657292749 20.5491390286 19.9610357076 19.6587156438 19.4634130811 20.9206500257 21.1105908229 20.8059923644 20.5297831448 20.4466723437 2.15 10.5973662966 0.00560318743746 7.9099662698 0.258685568371
235708.87+000702.2 0.579 359.28698 0.117304 false 1.32 0.54 1.329 0.542 21.4367849617 20.109159165 19.9230970062 19.7342728606 19.7591075349 19.0458854384 19.2022761703 19.2224640736 19.1863854875 18.8643871261 1.67 10.4881552202 0.274081978203 8.37310687976 0.0313033653688
235716.30+000125.7 0.631 359.31795 0.023830402 false 3.569 0.25 4.384 0.263 22.6012081013 21.7672603948 21.2519401916 21.0243053199 20.9508911532 22.3075368431 23.1347851983 22.2693181544 22.6371568112 22.2042294043 1.33 10.0887714755 0.0346668093782 7.39606783924 0.667380444581
235722.12-000115.3 0.824 359.3422 -0.020916653 false 1.323 0.786 1.313 0.839 23.3531033016 22.251447424 21.8074437176 21.2609228372 20.9934439306 20.4889056324 20.260809963 20.1931109012 19.8979710913 20.0207347898 1.15 10.5373596284 0.837678438209 8.53539610333 0.766728375151
235724.35+010533.5 0.697 359.35147 1.0926324 false 1.356 1.128 1.306 1.178 22.5609920819 21.6221271942 20.7627915645 20.4468593099 20.1821578353 20.7049792881 20.7058492374 20.7786020582 20.6118103231 20.579266829 1.72 10.8175741532 0.0204320887835 8.89298456957 0.137749029862
235726.31+012843.2 0.968 359.35964 1.478684 false 0.663 0.469 0.715 0.49 23.4144163159 22.2015332549 22.2990236985 21.8332536239 21.6998573086 21.9151344925 22.1071914897 21.8979998469 21.8488881428 21.5675445262 0.99 9.86684147337 1.13610297219 8.21695700801 0.134491781406
235727.21+012007.2 0.749 359.36341 1.3353377 false 0.921 0.803 0.892 0.844 24.6264029974 23.5679040313 22.3312281624 22.0437339695 21.8360880564 21.6744471024 21.8464347778 21.7228862541 21.5383707759 21.5652941742 1.58 10.3396912465 0.00998324502959 8.12768763694 0.14119596353
235732.18+003054.3 0.691 359.38412 0.51514003 false 0.764 0.752 0.653 0.885 25.1566207605 23.7347419782 22.541616951 21.9803319653 21.8793228775 20.5006797622 20.44350919 20.4004623148 20.4609085662 20.4008157163 1.2 10.3411719809 0.126772473952 7.67808298824 0.222850213362
235733.47-000432.7 0.775 359.38945 -0.075727698 false 0.948 0.567 1.012 0.567 24.8418415909 22.9489831157 21.6846227588 21.1967808371 20.8580679904 21.9120562651 21.9652538182 22.0969338786 21.5525360611 21.7680142322 1.03 10.9354293945 0.0597842994139 -999.0 -999.0
235736.27+003056.4 0.937 359.40115 0.5156929 true 0.3 0.119 0.7 0.109 20.9452419408 inf 18.3584408794 21.1593060696 22.1859979064 18.3748462761 18.1385578415 20.2537503917 18.0645779239 17.897534507 5.46 9.56008920569 36.8552307275 8.49779749649 0.120850318511
235737.86+020950.2 0.574 359.40779 2.1639591 false 1.54 1.016 1.52 1.025 21.6107112508 20.5490791064 19.8109493131 19.4805633652 19.2541280252 19.8805071223 20.0450589656 19.9366035028 20.0123726499 19.8174560134 1.36 10.9824972714 0.00246736720789 8.99217699241 0.0829753661854
235737.96+003227.8 0.954 359.40818 0.54106659 true 6.974 1.004 2.0 0.126 26.4124421013 23.4160153974 21.6356652756 21.1109450349 32.554621874 18.8285720351 18.5661413027 18.7148814093 18.6801413528 18.4132404956 1.21 11.2497389704 27.909082504 8.99018095349 0.0693380256959
235738.61-002148.7 0.612 359.41086 -0.36354495 false 1.768 0.312 2.032 0.292 22.9921661445 21.9096658872 21.0242478582 20.6590048062 20.5020341678 21.5689889552 21.3918032369 21.0094841909 21.1068690186 20.8002415245 1.13 10.6256029076 0.012537780146 8.19362824885 1.148795639
235746.20-012200.8 0.971 359.44252 -1.3669137 false 0.595 0.774 0.567 0.795 23.0367430612 22.2052913773 21.2036678231 20.712983354 20.4612716772 21.517731508 21.2397057887 21.2396572778 20.9776837754 20.7243917199 0.92 11.0209226239 0.021002317894 9.04652959303 0.0725054844368
235757.12+005759.2 0.855 359.48808 0.96643263 false 1.183 0.609 1.158 0.646 23.7637242132 22.4396528599 21.536293354 20.9112172349 20.4048231627 20.4654271461 20.1983306234 20.0272262477 19.8401025933 20.173427817 1.17 11.1672712102 0.628994584798 8.52939043536 0.2044917262
235758.37+005717.3 0.73 359.49322 0.95481603 false 1.553 0.136 1.553 0.136 24.8094553985 22.6658234078 21.6176746589 21.2597691662 21.0965635197 22.4238009994 22.5444994778 inf 33.3071968632 30.8440050053 2.58 10.7184158553 0.692358263984 8.33467457954 0.266739377756
235800.35+022432.3 0.721 359.50146 2.4089917 false 1.218 1.009 1.166 1.036 22.5999244127 21.5570608991 20.5858585185 20.2042752812 19.8046941008 20.4427457106 20.473392171 20.4492147239 20.4856441166 20.6491637974 1.73 11.097382061 0.100841412182 8.12007365697 0.294017097192
235800.59+004345.9 0.657 359.50246 0.72945454 true 7.0 0.1 2.0 0.284 23.3255921885 22.2694016415 21.5007285878 21.1119221099 20.858553568 21.9073405741 22.0499233594 22.072727145 22.6640006437 23.165569854 1.15 10.2699893398 0.0705404949081 7.55068402413 0.201166110069
235801.02-003741.6 0.655 359.50426 -0.628242 false 0.902 0.468 0.962 0.468 22.9991199215 22.1128386187 21.3131048641 20.9583238559 20.7915524653 22.19509488 21.7308305669 21.9028934592 21.6302683879 21.4665111176 1.0 10.484478037 0.0247320167618 8.07553936889 0.256139797918
235802.92-011133.3 0.977 359.5122 -1.1926011 true 0.351 0.866 0.7 0.855 23.6369578839 22.3588424057 21.3163740255 20.6829988242 20.4739138959 21.2062571739 20.8997945207 20.9793407121 20.7925517821 20.5106368413 1.07 11.2214748749 0.077273599085 8.38718948914 0.0546620235783
235804.60+004219.2 0.679 359.51919 0.7053434 false 3.346 0.448 3.711 0.413 22.1279532385 21.199379764 20.254183069 20.0181875309 19.7792703866 20.0554491582 20.2111949691 20.440081624 20.7129568078 20.6720534022 1.66 10.9624875695 0.00639841436207 8.19460381124 0.161029485082
235809.05-010051.5 0.975 359.53775 -1.0143134 false 4.022 0.357 5.183 0.376 23.0643139886 22.2923518742 21.0935393735 20.4884549061 20.2680016328 21.4884521641 21.1445653068 21.4425068963 21.3993072375 21.0853771931 1.06 11.1899850904 0.0559773723577 8.8308778852 0.24322129333
235813.39-002229.4 0.761 359.55581 -0.37485389 true 0.398 0.656 0.7 0.619 25.0557081535 23.5167641089 22.2402005451 21.6888291045 21.5016955918 21.8447395361 21.8996417998 21.961757824 21.4145296304 21.3978159999 0.98 10.5698355321 0.0858650397807 8.42867385017 0.208538359766
235815.17+010417.2 0.843 359.56325 1.0714589 false 1.306 0.428 1.359 0.436 24.1061314361 22.9232185876 21.6728795422 21.2287063493 21.0026296549 21.866525899 21.612389037 21.5152345463 21.1169555017 21.2408599094 1.03 10.8576549862 0.0568086433587 8.39832886192 0.129052326689
